query,closest_label,target_id,result_id,correct,time_sec
purse,purse,04026417-n,01279305-v,False,2.14
quill,quill,04033901-n,04033901-n,True,2.18
quill pen,quill,04033901-n,04033901-n,True,2.18
quilt,quilt,04033995-n,01667449-v,False,2.18
comforter,comforter,04033995-n,03075768-n,False,2.18
comfort,comforts,04033995-n,13366137-n,False,2.16
puff,puff,04033995-n,01812197-v,False,2.16
racer,racer,04037443-n,10502576-n,False,2.16
race car,automobile race,04037443-n,07458892-n,False,2.15
racing car,automobile race,04037443-n,07458892-n,False,2.17
racket,racket,04039381-n,02172008-v,False,2.18
racquet,racquetball,04039381-n,04039742-n,False,2.16
radiator,radiator,04040759-n,09403211-n,False,2.17
radio,radio,04041544-n,01007495-v,False,2.18
wireless,wireless,04041544-n,06275353-n,False,2.19
radio telescope,radio telescope,04044716-n,04044716-n,True,2.18
radio reflector,reflector,04044716-n,04069276-n,False,2.36
rain barrel,rain barrel,04049303-n,04049303-n,True,2.39
recreational vehicle,recreational vehicle,04065272-n,04065272-n,True,2.26
RV,van,04065272-n,04520480-n,False,2.16
R.V.,V sign,04065272-n,07274197-n,False,2.15
reel,reel,04067472-n,01523105-v,False,2.19
reflex camera,reflex camera,04069434-n,04069434-n,True,2.19
refrigerator,refrigerator,04070727-n,04070727-n,True,2.17
icebox,ice cube,04070727-n,03557141-n,False,2.16
remote control,remote control,04074963-n,04074963-n,True,2.18
remote,remotely,04074963-n,00440845-r,False,2.15
restaurant,restaurant,04081281-n,04081281-n,True,2.2
eating house,eat in,04081281-n,01167537-v,False,2.18
eating place,eat in,04081281-n,01167537-v,False,2.17
eatery,eater,04081281-n,10042300-n,False,2.17
revolver,revolver,04086273-n,04086273-n,True,2.17
six-gun,six-pointed,04086273-n,01811277-s,False,2.16
six-shooter,shooter,04086273-n,10591678-n,False,2.18
rifle,rifle,04090263-n,01318849-v,False,2.34
rocking chair,rocking chair,04099969-n,04099969-n,True,2.18
rocker,rocker,04099969-n,10536021-n,False,2.16
rotisserie,rotisserie,04111531-n,04111531-n,True,2.16
rubber eraser,rubber eraser,04116512-n,04116512-n,True,2.16
rubber,rubber,04116512-n,15006789-n,False,2.16
pencil eraser,ink eraser,04116512-n,03571853-n,False,2.16
rugby ball,rugby ball,04118538-n,04118538-n,True,2.18
rule,rule,04118776-n,02716995-v,False,2.2
ruler,ruler,04118776-n,10541229-n,False,2.18
running shoe,running shoe,04120489-n,04120489-n,True,2.15
safe,safe,04125021-n,04125021-n,True,2.18
safety pin,safety pin,04127249-n,04127249-n,True,2.16
saltshaker,saltshaker,04131690-n,04131690-n,True,2.17
salt shaker,saltshaker,04131690-n,04131690-n,True,2.16
sandal,sandal,04133789-n,04133789-n,True,2.17
sarong,sarong,04136333-n,04136333-n,True,2.17
sax,sax,04141076-n,04141076-n,True,2.16
saxophone,Sax,04141076-n,11283158-n,False,2.16
scabbard,scabbard,04141327-n,04141327-n,True,2.16
scale,scale,04141975-n,02728388-v,False,2.17
weighing machine,weigh,04141975-n,02704818-v,False,2.16
school bus,school bus,04146614-n,04146614-n,True,2.16
schooner,schooner,04147183-n,04147291-n,False,2.16
scoreboard,scoreboard,04149813-n,04149813-n,True,2.16
screen,screen,04152593-n,02533109-v,False,2.16
CRT screen,screen,04152593-n,02533109-v,False,2.17
screw,screw,04153751-n,01353169-v,False,2.15
screwdriver,screwdriver,04154565-n,07917272-n,False,2.17
seat belt,seat belt,04162706-n,04162706-n,True,2.17
seatbelt,seat belt,04162706-n,04162706-n,True,2.16
sewing machine,sewing machine,04179913-n,04179913-n,True,2.17
shield,shield,04192698-n,01130169-v,False,2.2
buckler,buckle,04192698-n,01548290-v,False,2.18
shoe shop,shoe shop,04200800-n,04200800-n,True,2.17
shoe-shop,shoe shop,04200800-n,04200800-n,True,2.35
shoe store,shoe shop,04200800-n,04200800-n,True,2.36
shoji,shoji,04201297-n,04201297-n,True,2.17
shopping basket,shopping basket,04204238-n,04204238-n,True,2.17
shopping cart,shopping cart,04204347-n,04204347-n,True,2.16
shovel,shovel,04208210-n,01312810-v,False,2.14
shower cap,shower cap,04209133-n,04209133-n,True,2.18
shower curtain,shower curtain,04209239-n,04209239-n,True,2.18
ski,skiing,04228054-n,00440747-n,False,2.18
ski mask,ski mask,04229816-n,04229816-n,True,2.18
sleeping bag,sleeping bag,04235860-n,04235860-n,True,2.15
slide rule,slide rule,04238763-n,04238763-n,True,2.15
slipstick,slip,04238763-n,02231328-v,False,2.17
sliding door,sliding door,04239074-n,04239074-n,True,2.18
slot,slot,04243546-n,00679112-v,False,2.14
one-armed bandit,bandit,04243546-n,09837088-n,False,2.18
snorkel,snorkel,04251144-n,01963795-v,False,2.16
snowmobile,snowmobile,04252077-n,01957273-v,False,2.16
snowplow,snowplow,04252225-n,04252225-n,True,2.15
snowplough,snowplow,04252225-n,04252225-n,True,2.15
soap dispenser,soap dispenser,04254120-n,04254120-n,True,2.17
soccer ball,soccer ball,04254680-n,04254680-n,True,2.15
sock,athletic sock,04254777-n,02752496-n,False,2.15
solar dish,solar dish,04258138-n,04258138-n,True,2.17
solar collector,planetarium,04258138-n,03956157-n,False,2.17
solar furnace,solar heater,04258138-n,04258333-n,False,2.17
sombrero,Sombrero,04259630-n,08988333-n,False,2.17
soup bowl,soup bowl,04263257-n,04263257-n,True,2.18
space bar,space bar,04264628-n,04264628-n,True,2.16
space heater,space heater,04265275-n,04265275-n,True,2.16
space shuttle,space shuttle,04266014-n,04266014-n,True,2.17
spatula,spatula,04270147-n,04270147-n,True,2.18
speedboat,speedboat,04273569-n,04273569-n,True,2.17
spider web,spider web,04275548-n,04275548-n,True,2.19
spider's web,spider web,04275548-n,04275548-n,True,2.18
spindle,spindle,04277352-n,05605498-n,False,2.17
sports car,sports car,04285008-n,04285008-n,True,2.16
sport car,sports car,04285008-n,04285008-n,True,2.22
spotlight,spotlight,04286575-n,00292368-v,False,2.17
spot,spot,04286575-n,02193194-v,False,2.18
stage,stage,04296562-n,01711445-v,False,2.17
steam locomotive,steam locomotive,04310018-n,04310018-n,True,2.19
steel arch bridge,steel arch bridge,04311004-n,04311004-n,True,2.18
steel drum,steel drum,04311174-n,04311174-n,True,2.17
stethoscope,stethoscope,04317175-n,04317175-n,True,2.18
stole,steal,04325704-n,02321757-v,False,2.17
stone wall,stone wall,04326547-n,04326547-n,True,2.14
stopwatch,stopwatch,04328186-n,04328186-n,True,2.17
stop watch,watch,04328186-n,02455407-v,False,2.2
stove,stove,04330267-n,04330267-n,True,2.22
strainer,strainer,04332243-n,04332243-n,True,2.3
streetcar,streetcar,04335435-n,04335435-n,True,2.26
tram,tram,04335435-n,01945183-v,False,2.17
tramcar,tramcar,04335435-n,04468847-n,False,2.17
trolley,trolley line,04335435-n,04487268-n,False,2.18
trolley car,trolleybus,04335435-n,04487081-n,False,2.18
stretcher,stretcher,04336792-n,04337157-n,False,2.18
studio couch,studio couch,04344873-n,04344873-n,True,2.19
day bed,bed,04344873-n,02337066-v,False,2.16
stupa,stupa,04346328-n,04346328-n,True,2.21
tope,top,04346328-n,02691722-v,False,2.17
submarine,submarine,04347754-n,01870674-v,False,2.17
pigboat,pigfish,04347754-n,02608284-n,False,2.16
sub,subkingdom,04347754-n,07940865-n,False,2.15
U-boat,boat train,04347754-n,02859729-n,False,2.25
suit,suiting,04350905-n,04351699-n,False,2.2
suit of clothes,suit,04350905-n,02702830-v,False,2.19
sundial,sundial,04355338-n,04355338-n,True,2.17
sunglass,sunglass,04355933-n,04355933-n,True,2.17
sunglasses,sunglasses,04356056-n,04356056-n,True,2.17
dark glasses,sunglasses,04356056-n,04356056-n,True,2.17
shades,shades of,04356056-n,05814019-n,False,2.18
sunscreen,sunscreen,04357314-n,04357314-n,True,2.17
sunblock,sun,04357314-n,02112546-v,False,2.18
sun blocker,sundowner,04357314-n,10675142-n,False,2.15
suspension bridge,suspension bridge,04366367-n,04366367-n,True,2.18
swab,swab,04367480-n,01244178-v,False,2.15
swob,swash,04367480-n,02089082-v,False,2.16
mop,mop handle,04367480-n,03785142-n,False,2.19
sweatshirt,sweatshirt,04370456-n,04370456-n,True,2.18
swimming trunks,swimming trunks,04371430-n,04371430-n,True,2.18
bathing trunks,swimming trunks,04371430-n,04371430-n,True,2.19
swing,swing,04371774-n,02752277-v,False,2.15
switch,switch,04372370-n,01411630-v,False,2.19
electric switch,switch,04372370-n,01411630-v,False,2.14
electrical switch,switch,04372370-n,01411630-v,False,2.17
syringe,syringe,04376876-n,01373422-v,False,2.19
table lamp,table lamp,04380533-n,04380533-n,True,2.33
tank,tank,04389033-n,02282082-v,False,2.17
army tank,tank,04389033-n,02282082-v,False,2.16
armored combat vehicle,armored car,04389033-n,02740061-n,False,2.18
armoured combat vehicle,armored car,04389033-n,02740061-n,False,2.17
tape player,tape player,04392985-n,04392985-n,True,2.16
teapot,teapot,04398044-n,04398044-n,True,2.16
teddy,teddy,04399382-n,04399382-n,True,2.18
teddy bear,teddy,04399382-n,04399382-n,True,2.17
television,television,04404412-n,06277280-n,False,2.17
television system,television,04404412-n,06277280-n,False,2.18
tennis ball,tennis ball,04409515-n,04409515-n,True,2.2
thatch,thatch,04417672-n,01233838-v,False,2.19
thatched roof,thatch,04417672-n,01233838-v,False,2.14
theater curtain,theater curtain,04418357-n,04418357-n,True,2.18
theatre curtain,theater curtain,04418357-n,04418357-n,True,2.16
thimble,thimble,04423845-n,13770829-n,False,2.17
thresher,thresher,04428191-n,04428191-n,True,2.19
thrasher,thrasher,04428191-n,01587834-n,False,2.18
threshing machine,thresher,04428191-n,04428191-n,True,2.15
throne,throne,04429376-n,02564546-v,False,2.16
tile roof,tile roof,04435653-n,04435653-n,True,2.17
toaster,toaster,04442312-n,10713502-n,False,2.18
tobacco shop,tobacco shop,04443257-n,04443257-n,True,2.17
tobacconist shop,tobacco shop,04443257-n,04443257-n,True,2.16
tobacconist,tobacconist,04443257-n,10713923-n,False,2.16
toilet seat,toilet seat,04447861-n,04447861-n,True,2.18
torch,torch,04456115-n,00379280-v,False,2.14
totem pole,totem pole,04458633-n,04458633-n,True,2.17
tow truck,tow truck,04461696-n,04461696-n,True,2.17
tow car,tow,04461696-n,01454431-v,False,2.17
wrecker,wrecker,04461696-n,10792856-n,False,2.16
toyshop,toyshop,04462240-n,04462240-n,True,2.18
tractor,tractor,04465501-n,04465666-n,False,2.17
trailer truck,trailer truck,04467665-n,04467665-n,True,2.17
tractor trailer,trailer,04467665-n,04467307-n,False,2.17
trucking rig,trucking company,04467665-n,08004210-n,False,2.17
rig,rig,04467665-n,02573127-v,False,2.17
articulated lorry,lorry,04467665-n,03690600-n,False,2.16
semi,semiformal,04467665-n,01043746-s,False,2.15
tray,tray,04476259-n,04476259-n,True,2.16
trench coat,trench coat,04479046-n,04479046-n,True,2.17
tricycle,tricycle,04482393-n,04482393-n,True,2.16
trike,tricycle,04482393-n,04482393-n,True,2.16
velocipede,velocipede,04482393-n,04524716-n,False,2.17
trimaran,trimaran,04483307-n,04483307-n,True,2.34
tripod,tripod,04485082-n,04485082-n,True,2.21
triumphal arch,triumphal arch,04486054-n,04486054-n,True,2.19
trolleybus,trolleybus,04487081-n,04487081-n,True,2.18
trolley coach,coach,04487081-n,01931262-v,False,2.17
trackless trolley,trolley line,04487081-n,04487268-n,False,2.17
trombone,trombone,04487394-n,04487394-n,True,2.18
tub,tub,04493381-n,13770926-n,False,2.17
vat,VAT,04493381-n,13316722-n,False,2.18
turnstile,turnstile,04501370-n,04501370-n,True,2.2
typewriter keyboard,typewriter keyboard,04505470-n,04505470-n,True,2.35
umbrella,umbrella,04507155-n,04507155-n,True,2.2
unicycle,unicycle,04509417-n,01935846-v,False,2.15
monocycle,monocline,04509417-n,09357447-n,False,2.16
upright,uprightly,04515003-n,00490798-r,False,2.15
upright piano,upright,04515003-n,04515003-n,True,2.18
vacuum,vacuum,04517823-n,01244853-v,False,2.19
vacuum cleaner,vacuum,04517823-n,01244853-v,False,2.18
vase,vase,04522168-n,04522168-n,True,2.17
vault,vault,04523525-n,01966168-v,False,2.19
velvet,velvet,04525038-n,04525038-n,True,2.15
vending machine,vending machine,04525305-n,04525305-n,True,2.15
vestment,vestment,04532106-n,04532106-n,True,2.17
viaduct,viaduct,04532670-n,04532670-n,True,2.16
violin,violinist,04536866-n,10754578-n,False,2.17
fiddle,fiddle,04536866-n,02463704-v,False,2.14
volleyball,volleyball,04540053-n,04540053-n,True,2.18
waffle iron,waffle iron,04542943-n,04542943-n,True,2.17
wall clock,wall clock,04548280-n,04548280-n,True,2.17
wallet,wallet,04548362-n,04548362-n,True,2.15
billfold,bill,04548362-n,00977153-v,False,2.19
notecase,note,04548362-n,02118933-v,False,2.17
pocketbook,pocketbook,04548362-n,13354021-n,False,2.2
wardrobe,wardrobe,04550184-n,04550546-n,False,2.17
closet,closet,04550184-n,01302717-v,False,2.17
press,press,04550184-n,02722782-v,False,2.15
warplane,warplane,04552348-n,04552348-n,True,2.18
military plane,reconnaissance plane,04552348-n,04062644-n,False,2.16
washbasin,washbasin,04553703-n,04553920-n,False,2.15
handbasin,handed,04553703-n,02027704-a,False,2.18
washbowl,wash,04553703-n,02742842-v,False,2.18
lavabo,Lavatera,04553703-n,12182414-n,False,2.18
wash-hand basin,washbasin,04553703-n,04553920-n,False,2.18
washer,washer,04554684-n,10768903-n,False,2.17
automatic washer,washer,04554684-n,10768903-n,False,2.15
washing machine,machine wash,04554684-n,01537114-v,False,2.18
water bottle,water bottle,04557648-n,04557648-n,True,2.18
water jug,water jug,04560804-n,04560804-n,True,2.31
water tower,water tower,04562935-n,04562935-n,True,2.29
whiskey jug,whiskey jug,04579145-n,04579145-n,True,2.17
whistle,whistle,04579432-n,02183626-v,False,2.36
wig,wigged,04584207-n,02564546-a,False,2.34
window screen,window screen,04589890-n,04589890-n,True,2.24
window shade,window shade,04590129-n,04590129-n,True,2.15
Windsor tie,Windsor tie,04591157-n,04591157-n,True,2.17
wine bottle,wine bottle,04591713-n,04591713-n,True,2.16
wing,wing,04592741-n,10782135-n,False,2.16
wok,wok,04596742-n,04596742-n,True,2.15
wooden spoon,wooden spoon,04597913-n,04598010-n,False,2.16
wool,wool,04599235-n,15104217-n,False,2.15
woolen,woolen,04599235-n,03130689-a,False,2.16
woollen,woolen,04599235-n,03130689-a,False,2.18
worm fence,worm fence,04604644-n,04604644-n,True,2.16
snake fence,fence,04604644-n,02210754-v,False,2.18
snake-rail fence,rail fence,04604644-n,04046974-n,False,2.17
Virginia fence,fence,04604644-n,02210754-v,False,2.17
wreck,wreck,04606251-n,14423870-n,False,2.13
yawl,yawl,04612504-n,04612373-n,False,2.17
yurt,yurt,04613696-n,04613696-n,True,2.14
web site,web site,06359193-n,06359193-n,True,2.17
website,web site,06359193-n,06359193-n,True,2.18
internet site,web site,06359193-n,06359193-n,True,2.18
site,on-site,06359193-n,01637454-a,False,2.17
comic book,comic book,06596364-n,06596364-n,True,2.17
crossword puzzle,crossword puzzle,06785654-n,06785654-n,True,2.19
crossword,crossword puzzle,06785654-n,06785654-n,True,2.16
street sign,street sign,06794110-n,06794110-n,True,2.15
traffic light,traffic light,06874185-n,06874185-n,True,2.15
traffic signal,signalize,06874185-n,02296984-v,False,2.32
stoplight,stoplight,06874185-n,07265990-n,False,2.17
book jacket,book jacket,07248320-n,07248320-n,True,2.18
dust cover,dust cover,07248320-n,03258577-n,False,2.18
dust jacket,dust,07248320-n,01612660-v,False,2.17
dust wrapper,dustcloth,07248320-n,03258330-n,False,2.34
menu,menu,07565083-n,07565083-n,True,2.25
plate,plate,07579787-n,01395049-v,False,2.19
guacamole,guacamole,07583066-n,07583066-n,True,2.16
consomme,consomme,07584110-n,07584110-n,True,2.16
hot pot,hot pot,07590611-n,07590611-n,True,2.15
hotpot,hot pot,07590611-n,07590611-n,True,2.18
trifle,trifle,07613480-n,07613480-n,True,2.19
ice cream,ice cream,07614500-n,07614500-n,True,2.29
icecream,ice,07614500-n,00375579-v,False,2.34
ice lolly,ice lolly,07615774-n,07615774-n,True,2.27
lolly,ice lolly,07615774-n,07615774-n,True,2.16
lollipop,lollipop,07615774-n,07607605-n,False,2.15
popsicle,pop,07615774-n,02186192-v,False,2.16
French loaf,French loaf,07684084-n,07684084-n,True,2.14
bagel,bagel,07693725-n,07693725-n,True,2.17
beigel,beige,07693725-n,04973291-n,False,2.17
pretzel,pretzel,07695742-n,07695742-n,True,2.16
cheeseburger,cheeseburger,07697313-n,07697313-n,True,2.17
hotdog,hotdog,07697537-n,10187710-n,False,2.14
hot dog,hotdog,07697537-n,10187710-n,False,2.17
red hot,red-hot,07697537-n,01256973-s,False,2.19
mashed potato,mashed potato,07711569-n,07711569-n,True,2.17
head cabbage,head cabbage,07714571-n,11875938-n,False,2.19
broccoli,broccoli,07714990-n,11876803-n,False,2.16
cauliflower,cauliflower,07715103-n,11876634-n,False,2.16
zucchini,zucchini,07716358-n,12159804-n,False,2.18
courgette,couverture,07716358-n,07603930-n,False,2.15
spaghetti squash,spaghetti squash,07716906-n,12160303-n,False,2.16
acorn squash,acorn squash,07717410-n,12160857-n,False,2.17
butternut squash,butternut squash,07717556-n,12161744-n,False,2.14
cucumber,cucumber,07718472-n,12165384-n,False,2.18
cuke,curdle,07718472-n,00457770-v,False,2.18
artichoke,artichoke,07718747-n,11959632-n,False,2.18
globe artichoke,artichoke,07718747-n,11959632-n,False,2.16
bell pepper,bell pepper,07720875-n,07720875-n,True,2.15
cardoon,cardoon,07730033-n,11959862-n,False,2.14
mushroom,mushroom,07734744-n,01382437-v,False,2.16
Granny Smith,Granny Smith,07742313-n,07742313-n,True,2.14
strawberry,strawberry,07745940-n,12630144-n,False,2.17
orange,orange,07747607-n,14991210-n,False,2.15
lemon,lemon,07749582-n,12711596-n,False,2.16
fig,fig,07753113-n,12401684-n,False,2.17
pineapple,pineapple,07753275-n,12607456-n,False,2.14
ananas,Ananas,07753275-n,12607198-n,False,2.18
banana,banana,07753592-n,12352287-n,False,2.16
jackfruit,jackfruit,07754684-n,12400720-n,False,2.15
jak,Jap,07754684-n,09718652-n,False,2.16
jack,jack,07754684-n,01219544-v,False,2.19
custard apple,custard apple,07760859-n,11693981-n,False,2.17
pomegranate,pomegranate,07768694-n,12345280-n,False,2.17
hay,hay,07802026-n,00585405-v,False,2.33
carbonara,carbonara,07831146-n,07831146-n,True,2.18
chocolate sauce,chocolate sauce,07836838-n,07836838-n,True,2.17
chocolate syrup,syrup,07836838-n,07859583-n,False,2.17
dough,dough,07860988-n,07860988-n,True,2.16
meat loaf,meat loaf,07871810-n,07871810-n,True,2.19
meatloaf,meat loaf,07871810-n,07871810-n,True,2.16
pizza,pizza,07873807-n,07873807-n,True,2.16
pizza pie,pizza,07873807-n,07873807-n,True,2.15
potpie,potpie,07875152-n,07875152-n,True,2.16
burrito,burrito,07880968-n,07880968-n,True,2.17
red wine,wine-red,07892512-n,00385651-s,False,2.18
espresso,espresso,07920052-n,07920052-n,True,2.17
cup,cup,07930864-n,00477828-v,False,2.14
eggnog,eggnog,07932039-n,07932039-n,True,2.16
alp,alp,09193705-n,09193705-n,True,2.18
bubble,bubble,09229709-n,01969084-v,False,2.17
cliff,cliff,09246464-n,09246464-n,True,2.17
drop,drop,09246464-n,02403920-v,False,2.19
drop-off,drop off,09246464-n,00152887-v,False,2.17
coral reef,reef,09256479-n,01973636-v,False,2.17
geyser,geyser,09288635-n,02072394-v,False,2.16
lakeside,lakeside,09332890-n,09332890-n,True,2.17
lakeshore,lakeside,09332890-n,09332890-n,True,2.16
promontory,promontory,09399592-n,09399592-n,True,2.17
headland,northland,09399592-n,08562990-n,False,2.36
head,head,09399592-n,02754463-v,False,2.29
foreland,foreland,09399592-n,09283767-n,False,2.16
sandbar,sandbar,09421951-n,09421951-n,True,2.19
sand bar,sandbar,09421951-n,09421951-n,True,2.15
seashore,seashore,09428293-n,09428293-n,True,2.16
coast,coast,09428293-n,01886728-v,False,2.16
seacoast,seared,09428293-n,00618584-s,False,2.17
sea-coast,Atlantic Coast,09428293-n,09210236-n,False,2.19
valley,valley,09468604-n,09468604-n,True,2.18
vale,Valenciennes,09468604-n,08938478-n,False,2.18
volcano,volcano,09472597-n,09472597-n,True,2.36
ballplayer,ballplayer,09835506-n,09835506-n,True,2.28
baseball player,ballplayer,09835506-n,09835506-n,True,2.21
groom,groom,10148035-n,00040353-v,False,2.18
bridegroom,wedding,10148035-n,08256735-n,False,2.17
scuba diver,diver,10565667-n,10019406-n,False,2.37
rapeseed,rapeseed,11879895-n,11879895-n,True,2.17
daisy,daisy,11939491-n,11939491-n,True,2.16
yellow lady's slipper,large yellow lady's slipper,12057211-n,12057447-n,False,2.35
yellow lady-slipper,large yellow lady's slipper,12057211-n,12057447-n,False,2.33
Cypripedium calceolus,cypripedia,12057211-n,12056099-n,False,2.25
Cypripedium parviflorum,Cypripedium,12057211-n,12055839-n,False,2.18
corn,corn,12144580-n,01179155-v,False,2.15
acorn,acorn-shaped,12267677-n,02144834-s,False,2.14
hip,hip,12620546-n,13890679-n,False,2.17
rose hip,hip,12620546-n,13890679-n,False,2.14
rosehip,rosette,12620546-n,13161998-n,False,2.16
buckeye,Ohio buckeye,12768682-n,12768933-n,False,2.16
horse chestnut,chestnut,12768682-n,12262905-n,False,2.16
conker,conk,12768682-n,01401371-v,False,2.18
coral fungus,coral fungus,12985857-n,12985857-n,True,2.16
agaric,agaric,12998815-n,13054073-n,False,2.17
gyromitra,gyromitra,13037406-n,13037406-n,True,2.16
stinkhorn,stinkhorn,13040303-n,13040303-n,True,2.17
carrion fungus,club fungus,13040303-n,12985773-n,False,2.16
earthstar,earthstar,13044778-n,13044778-n,True,2.19
hen-of-the-woods,hen-of-the-woods,13052670-n,13052670-n,True,2.17
hen of the woods,hen-of-the-woods,13052670-n,13052670-n,True,2.17
Polyporus frondosus,Polyporus,13052670-n,13052431-n,False,2.14
Grifola frondosa,grugru,13052670-n,12583855-n,False,2.17
bolete,bolete,13054560-n,13054560-n,True,2.17
ear,ear,13133613-n,13133613-n,True,2.17
spike,spike,13133613-n,02558090-v,False,2.19
capitulum,capitulum,13133613-n,13133786-n,False,2.17
toilet tissue,toilet tissue,15075141-n,15075141-n,True,2.17
toilet paper,toilet tissue,15075141-n,15075141-n,True,2.17
bathroom tissue,toilet tissue,15075141-n,15075141-n,True,2.18
