query,closest_label,target_id,result_id,correct,time_sec_candidate_selection,time_sec_disambiguation
earphones,earphone,03261776-n,03261776-n,True,2.39,0.12
there are headphones,headband,03261776-n,03502042-n,False,2.42,0.13
earpiece,earphone,03261776-n,03261776-n,True,2.45,0.12
wearing headphone,headband,03261776-n,03502042-n,False,2.41,0.13
right earphone,earphone,03261776-n,03261776-n,True,2.41,0.12
white headphones,white,03261776-n,04579986-n,False,2.4,0.12
woman's headphones,headset,03261776-n,03505667-n,False,2.43,0.14
headphones,headset,03261776-n,03505667-n,False,2.4,0.14
no headphones,headset,03261776-n,03505667-n,False,2.4,0.12
black headphones,black,03261776-n,02846141-n,False,2.42,0.13
pair of headphones,headset,03261776-n,03505667-n,False,2.43,0.12
wearing earphones,earphone,03261776-n,03261776-n,True,2.4,0.13
earphone,earphone,03261776-n,03261776-n,True,2.4,0.13
wearing headphones,headband,03261776-n,03502042-n,False,2.42,0.13
headphone,earphone,03261776-n,03261776-n,True,2.4,0.16
dvd,videodisk,04533946-n,04533946-n,True,2.43,0.14
dvds on the wooden,woodenware,04533946-n,04597804-n,False,2.42,0.12
harry potter dvd,harry,04533946-n,00389083-v,False,2.53,0.11
dvds,videodisk,04533946-n,04533946-n,True,2.53,0.14
for the dvd's,audio CD,04533946-n,02757061-n,False,2.43,0.14
dvd's,videodisk,04533946-n,04533946-n,True,2.41,0.13
two dvds,cinema,04533946-n,03032252-n,False,2.41,0.11
turbines,hydroelectric turbine,04498523-n,03552449-n,False,2.41,0.15
turbine,hydroelectric turbine,04498523-n,03552449-n,False,2.41,0.15
green bushel,green alder,13620871-n,12286197-n,False,2.41,0.19
bushel,bushel basket,13620871-n,02925009-n,False,2.41,0.15
tall lamppost,lamppost,03637181-n,03637181-n,True,2.4,0.15
lampposts,lamppost,03637181-n,03637181-n,True,2.41,0.13
lamppost,lamppost,03637181-n,03637181-n,True,2.4,0.13
cowgirl,cowgirl,09973422-n,09973422-n,True,2.4,0.15
toilet roll on,toilet roll,15075298-n,15075298-n,True,2.42,0.13
toilet rolls,toilet roll,15075298-n,15075298-n,True,2.49,0.12
toilet roll,toilet roll,15075298-n,15075298-n,True,2.49,0.12
bear claws,bear claw,07692887-n,02156320-n,False,2.41,0.13
claws on bear paw,bear claw,07692887-n,02816895-n,False,2.62,0.15
pads on bear paw,pad,07692887-n,02440523-n,False,2.49,0.15
four wheeler,four-wheeler,09986189-n,03389889-n,False,2.57,0.12
bicyclists must obey,cyclist,09986189-n,09986189-n,True,2.58,0.19
cyclists,cyclist,09986189-n,09986189-n,True,2.45,0.11
bicyclists,cyclist,09986189-n,09986189-n,True,2.41,0.11
4 wheeler,four-wheeler,09986189-n,03389889-n,False,2.6,0.12
18 wheeler,wheeler,09986189-n,10775536-n,False,2.41,0.12
three wheeler,wheeler,09986189-n,10775536-n,False,2.41,0.11
four wheelers,four-wheeler,09986189-n,03389889-n,False,2.41,0.12
bicyclist,cyclist,09986189-n,09986189-n,True,2.41,0.12
cyclist,cyclist,09986189-n,09986189-n,True,2.43,0.18
whiteout,whiteout,11508808-n,11508808-n,True,2.42,0.12
jump,jump,07358985-n,01963942-v,False,2.42,0.11
highest jump,jump,07358985-n,02105082-v,False,2.42,0.12
wooden jump,jump,07358985-n,00119568-n,False,2.4,0.11
jumps,jump,07358985-n,01963942-v,False,2.4,0.12
muffs,muff,03796974-n,03796974-n,True,2.41,0.13
muff,muff,03796974-n,03796974-n,True,2.42,0.12
restaurant in back,restaurant,04081281-n,04081281-n,True,2.48,0.12
eating in restaurant,restaurant,04081281-n,04081281-n,True,2.41,0.12
restaurants,restaurant,04081281-n,04081281-n,True,2.41,0.13
restaurant,restaurant,04081281-n,04081281-n,True,2.42,0.12
inside restaurant,restaurant,04081281-n,04081281-n,True,2.47,0.12
eatery,eater,04081281-n,07708260-n,False,2.4,0.12
two muffins,muffin,07690273-n,07690273-n,True,2.42,0.12
muffins,muffin,07690273-n,07690273-n,True,2.4,0.12
egss and muffins,English muffin,07690273-n,07682477-n,False,2.41,0.13
muffin,muffin,07690273-n,07690273-n,True,2.42,0.12
muffin is orange,muffin,07690273-n,07690273-n,True,2.42,0.12
cd drive,CD drive,02988156-n,02988156-n,True,2.39,0.15
pancake,pancake,07640203-n,07640203-n,True,2.41,0.11
stack of pancakes,pancake,07640203-n,07640203-n,True,2.44,0.11
pancakes,pancake,07640203-n,07640203-n,True,2.4,0.12
flapjacks,leatherjacket,07640203-n,02577662-n,False,2.41,0.15
red indicator,indicator,06639674-n,14917208-n,False,2.4,0.13
light indicator,indicator,06639674-n,14917208-n,False,2.4,0.12
indicator,indicator,06639674-n,03568117-n,False,2.39,0.13
side indicator,side,06639674-n,05551318-n,False,2.4,0.12
indicators,indicator,06639674-n,03568117-n,False,2.41,0.12
front indicator,front,06639674-n,08626080-n,False,2.39,0.11
back indicator,back,06639674-n,08625846-n,False,2.4,0.14
walkman,Walkman,04546340-n,04546340-n,True,2.46,0.12
hilltops,hilltop,08584787-n,08584787-n,True,2.4,0.13
hilltop,hilltop,08584787-n,08584787-n,True,2.42,0.13
visibility,visibility,05017458-n,04702545-n,False,2.43,0.11
low visibility,visibility,05017458-n,04702545-n,False,2.41,0.11
praha is ahead,prang,08757926-n,01562627-v,False,2.44,0.12
links,link,13792692-n,03673971-n,False,2.41,0.12
link,link,13792692-n,03673971-n,False,2.41,0.12
large links,link,13792692-n,03673971-n,False,2.43,0.11
giraffes in 3d,giraffe,06618937-n,02439033-n,False,2.44,0.14
3d,three-D,06618937-n,06618937-n,True,2.4,0.11
toaster oven,toaster oven,04442441-n,04442441-n,True,2.41,0.12
small toaster oven,toaster oven,04442441-n,04442441-n,True,2.4,0.12
fishing rods,fishing rod,03351979-n,03351979-n,True,2.43,0.15
fishing poles,pole,03351979-n,03977158-n,False,2.42,0.13
fishing rod,fishing rod,03351979-n,03351979-n,True,2.4,0.14
fishing pole,pole,03351979-n,03977158-n,False,2.41,0.13
toaster over,toaster,10713502-n,10713502-n,True,2.41,0.12
electric toaster,toaster,10713502-n,04442312-n,False,2.41,0.12
white toaster,toaster,10713502-n,10713502-n,True,2.42,0.12
toaster,toaster,10713502-n,10713502-n,True,2.43,0.12
bandana,bandanna,02786198-n,02786198-n,True,2.43,0.18
end of bandana,end,02786198-n,03286383-n,False,2.42,0.14
bandanas,bandanna,02786198-n,02786198-n,True,2.41,0.14
bandanna,bandanna,02786198-n,02786198-n,True,2.43,0.12
bandana is blue,bandanna,02786198-n,02786198-n,True,2.41,0.11
red bandana,bandanna,02786198-n,02786198-n,True,2.43,0.13
fare,fare,05911124-n,07560652-n,False,2.41,0.12
fares,fare,05911124-n,10078643-n,False,2.41,0.12
officer looking,officer,10317007-n,10371741-n,False,2.43,0.13
two officers,military policeman,10317007-n,10317500-n,False,2.48,0.14
officers,officer,10317007-n,10371741-n,False,2.42,0.14
officer,officer,10317007-n,10371741-n,False,2.4,0.12
spokes on cartwheel,cartwheel,02973236-n,02973236-n,True,2.44,0.17
pink sweatshirt,sweatshirt,04370456-n,04370456-n,True,2.39,0.12
green sweatshirt,sweatshirt,04370456-n,04370456-n,True,2.43,0.12
brown sweatshirt,Brownshirt,04370456-n,09877443-n,False,2.41,0.13
red sweatshirt,sweatshirt,04370456-n,04370456-n,True,2.42,0.12
grey sweatshirt,grey,04370456-n,03456186-n,False,2.42,0.12
sweatshirts,sweatshirt,04370456-n,04370456-n,True,2.42,0.15
black sweatshirt,sweatshirt,04370456-n,04370456-n,True,2.41,0.12
blue sweatshirt,blue,04370456-n,02855925-n,False,2.42,0.13
yellow sweatshirt,sweatshirt,04370456-n,04370456-n,True,2.61,0.12
hood of sweatshirt,hood,04370456-n,03531281-n,False,2.54,0.12
hooded sweatshirt,sweatshirt,04370456-n,04370456-n,True,2.59,0.12
sweatshirt,sweatshirt,04370456-n,04370456-n,True,2.61,0.33
gray sweatshirt,grey,04370456-n,03456186-n,False,2.43,0.14
tripod behind,tripod,04485082-n,04485082-n,True,2.55,0.14
camera on a tripod,camera tripod,04485082-n,02943871-n,False,2.41,0.22
tripod,tripod,04485082-n,04485082-n,True,2.46,0.14
white bookcase,bookcase,02870880-n,02870880-n,True,2.41,0.13
wall has bookcase,bookcase,02870880-n,02870880-n,True,2.41,0.12
bookcases,bookcase,02870880-n,02870880-n,True,2.43,0.12
bookcase is tall,bookcase,02870880-n,02870880-n,True,2.4,0.12
shelf of bookcase,bookcase,02870880-n,02870880-n,True,2.42,0.18
books in bookcase,bookcase,02870880-n,02870880-n,True,2.41,0.12
bookcase,bookcase,02870880-n,02870880-n,True,2.41,0.13
granny smith,Granny Smith,07742313-n,07742313-n,True,2.4,0.11
hillside is covered,hillside,09303528-n,09303528-n,True,2.41,0.13
snowy hillside,hillside,09303528-n,09303528-n,True,2.41,0.13
hillside,hillside,09303528-n,09303528-n,True,2.41,0.13
hillside.,hillside,09303528-n,09303528-n,True,2.41,0.12
on hillside,hillside,09303528-n,09303528-n,True,2.4,0.13
white turban,turban,04498389-n,04498389-n,True,2.41,0.14
turban,turban,04498389-n,04498389-n,True,2.4,0.15
costume,costume,03113657-n,03113835-n,False,2.6,0.12
white costume,costume,03113657-n,03113835-n,False,2.52,0.12
dark costume,costume,03113657-n,03114041-n,False,2.41,0.11
people in costumes,costume,03113657-n,03114236-n,False,2.42,0.12
red costumes,costume,03113657-n,03113835-n,False,2.42,0.11
this is a costume,costume,03113657-n,03113835-n,False,2.42,0.11
costumes,costume,03113657-n,03114236-n,False,2.41,0.12
dressed in costumes,costume,03113657-n,03113835-n,False,2.46,0.12
walnut,English walnut,07771212-n,07771539-n,False,2.61,0.19
walnuts,walnut,07771212-n,07771212-n,True,2.51,0.18
container of cookies,cookie jar,07635155-n,03101664-n,False,2.41,0.12
some cookies,cookie,07635155-n,09963680-n,False,2.42,0.12
cookie,cookie,07635155-n,09963680-n,False,2.49,0.13
stack of cookies,cookie,07635155-n,09963680-n,False,2.48,0.13
broken cookie,cookie,07635155-n,09963680-n,False,2.41,0.12
cookies,cookie,07635155-n,09963680-n,False,2.45,0.12
small stools,stool,04326896-n,04326896-n,True,2.42,0.11
backs on stools,stool,04326896-n,04326896-n,True,2.41,0.14
two stools,stool,04326896-n,04326896-n,True,2.41,0.13
stool,stool,04326896-n,04326896-n,True,2.41,0.12
brown stool,stool,04326896-n,04326896-n,True,2.4,0.12
stools,stool,04326896-n,04326896-n,True,2.45,0.12
high stool,stool,04326896-n,04326896-n,True,2.64,0.12
red stools,stool,04326896-n,04326896-n,True,2.42,0.12
stool is small,stool,04326896-n,04326896-n,True,2.44,0.11
wooden stool,stool,04326896-n,13111700-n,False,2.41,0.12
tailfin,tail fin,04529962-n,04384406-n,False,2.43,0.17
tail fin,tail fin,04529962-n,04384406-n,False,2.45,0.17
tail fins,tail fin,04529962-n,04384406-n,False,2.43,0.17
university,university,08286163-n,04511002-n,False,2.41,0.13
chef on the left,chef,09963574-n,09963574-n,True,2.39,0.11
chef has,chef,09963574-n,09963574-n,True,2.4,0.11
behind the chefs,chef,09963574-n,09963574-n,True,2.4,0.11
focused chef,chef,09963574-n,09963574-n,True,2.42,0.11
chef,chef,09963574-n,09963574-n,True,2.42,0.11
chefs behind the,chef,09963574-n,09963574-n,True,2.42,0.1
chefs,chef,09963574-n,09963574-n,True,2.45,0.11
tall flagpole,flagpole,04053767-n,03355925-n,False,2.41,0.13
flagpole,flagpole,04053767-n,03355925-n,False,2.54,0.13
flagpoles,flagpole,04053767-n,03355925-n,False,2.45,0.13
part of necklace,necklace,03814906-n,03814906-n,True,2.41,0.17
white necklace,necklace,03814906-n,03814906-n,True,2.41,0.17
woman in a necklace,necklace,03814906-n,03814906-n,True,2.47,0.17
wears a necklace,necklace,03814906-n,03814906-n,True,2.41,0.17
green necklace,necklace,03814906-n,03814906-n,True,2.41,0.14
cross necklace,necklace,03814906-n,03814906-n,True,2.43,0.16
necklaces,necklace,03814906-n,03814906-n,True,2.51,0.17
green in necklace,necklace,03814906-n,03814906-n,True,2.63,0.13
necklace,necklace,03814906-n,03814906-n,True,2.44,0.17
wearing a necklace,necklace,03814906-n,03814906-n,True,2.4,0.17
black corsage,corsair,02879087-n,03112605-n,False,2.4,0.11
corsage,corsair,02879087-n,03112605-n,False,2.42,0.11
bouquet,bouquet,02879087-n,02879087-n,True,2.43,0.12
bouquet of roses,bouquet,02879087-n,02879087-n,True,2.42,0.14
rose bouquet,rose,02879087-n,12620196-n,False,2.42,0.13
anklet,anklet,02713364-n,02713364-n,True,2.4,0.16
fed ex in daytime,ex-spouse,10373525-n,10074249-n,False,2.44,0.12
fed,unfed,10373525-n,02301430-s,False,2.4,0.11
airport for fed ex,airport,10373525-n,02692232-n,False,2.43,0.2
logo on fed ex,fedora,10373525-n,03325941-n,False,2.43,0.13
pony is brown,pony,02380335-n,02382437-n,False,2.41,0.12
pony,pony,02380335-n,02382437-n,False,2.43,0.12
ponies,pochard,02380335-n,01851038-n,False,2.41,0.17
man and pony,pony,02380335-n,02382437-n,False,2.41,0.12
entertainment,entertainment,00429048-n,00429048-n,True,2.43,0.12
armor,armor,02739668-n,02739668-n,True,2.43,0.11
underpass,underpass,04508804-n,04508804-n,True,2.43,0.12
an underpass,underpass,04508804-n,04508804-n,True,2.4,0.12
border collie,Border collie,02106166-n,02106166-n,True,2.41,0.12
tulle,tulle,04496614-n,04496614-n,True,2.44,0.15
boston terrier,Boston bull,02096585-n,02096585-n,True,2.41,0.12
timer,timer,04438304-n,04438304-n,True,2.5,0.12
cooking timer,timer,04438304-n,04438507-n,False,2.43,0.12
round digital timer,timer,04438304-n,04438304-n,True,2.41,0.12
windsock,winder,07257582-n,10781984-n,False,2.41,0.12
wind sock,athletic sock,07257582-n,02752496-n,False,2.4,0.12
wind socks,sock,07257582-n,04254777-n,False,2.39,0.11
two lambs,lamb,02412440-n,02412440-n,True,2.41,0.14
herd of lamb,lamb,02412440-n,02412440-n,True,2.4,0.12
lambs,lamb,02412440-n,02412440-n,True,2.41,0.14
four lambs,lamb's-quarter,02412440-n,07733712-n,False,2.4,0.15
lamb's,lamb's-quarter,02412440-n,07733712-n,False,2.41,0.13
lamb chop,lamb chop,02412440-n,07667974-n,False,2.41,0.15
lamb,lamb,02412440-n,10243872-n,False,2.41,0.14
wrapper,wrapping,03817647-n,04605726-n,False,2.42,0.13
plastic wrapper,plastic wrap,03817647-n,03958752-n,False,2.4,0.12
white wrapper,wrapping,03817647-n,04605726-n,False,2.41,0.12
wrappers,wrap,03817647-n,07698782-n,False,2.41,0.12
on mall,clothing store,03965456-n,03052464-n,False,2.42,0.12
shopping center,clothing store,03965456-n,03052464-n,False,2.48,0.12
shopping mall,clothing store,03965456-n,03052464-n,False,2.42,0.12
at shopping center,clothing store,03965456-n,03052464-n,False,2.41,0.12
mall,strip mall,03965456-n,04340019-n,False,2.41,0.12
chemicals,chemical,14806838-n,14806838-n,True,2.42,0.11
laundry basket,laundry,03050864-n,03648219-n,False,2.41,0.12
clothes basket,basket,03050864-n,02801938-n,False,2.41,0.12
storage area,storage space,02964634-n,04328946-n,False,2.4,0.13
cargo hold,cargo,02964634-n,02964389-n,False,2.41,0.13
cargo area,cargo area,02964634-n,02964634-n,True,2.5,0.13
sw,swiz,13833886-n,00780615-n,False,2.43,0.11
sw third ave,swale,13833886-n,09452291-n,False,2.42,0.12
southwest,southwest,13833886-n,08561714-n,False,2.42,0.16
sw pine st,scrub pine,13833886-n,11616852-n,False,2.4,0.12
coin slot,coin slot,03066606-n,03066606-n,True,2.41,0.19
paper shows puzzle.,graph paper,06784639-n,14890183-n,False,2.41,0.11
puzzles,puzzle,06784639-n,04028315-n,False,2.41,0.12
paper has puzzle.,india paper,06784639-n,14969421-n,False,2.41,0.15
puzzle,riddle,06784639-n,00635714-v,False,2.42,0.11
chicken wire,chicken wire,03016609-n,03016609-n,True,2.43,0.13
blades,blade,13131883-n,02848806-n,False,2.42,0.16
top blade,blade,13131883-n,02848806-n,False,2.4,0.24
several blades,blade,13131883-n,02848806-n,False,2.4,0.16
brown blade,blade,13131883-n,02848216-n,False,2.42,0.19
blade,blade,13131883-n,09859285-n,False,2.41,0.18
long blades,blade,13131883-n,09223591-n,False,2.45,0.14
wooden blades,blade,13131883-n,02848806-n,False,2.41,0.16
blades open,blade,13131883-n,02848806-n,False,2.41,0.22
three blade,blade,13131883-n,09859285-n,False,2.4,0.19
spiky blades,blade,13131883-n,02848806-n,False,2.42,0.14
single blade,blade,13131883-n,09859285-n,False,2.42,0.17
bottom blade,blade,13131883-n,02848216-n,False,2.4,0.23
two blades,blade,13131883-n,02848806-n,False,2.41,0.16
brown blades,razorblade,13131883-n,04057215-n,False,2.41,0.13
square blade,blade,13131883-n,02848806-n,False,2.41,0.22
sl,sled,08044676-n,04235291-n,False,2.39,0.13
main trail,trail,09460312-n,04466613-n,False,2.4,0.11
trail is clean,trail,09460312-n,04466613-n,False,2.49,0.11
white trail,trail,09460312-n,04466613-n,False,2.4,0.11
edge of trail,trail,09460312-n,04466613-n,False,2.4,0.11
board leaves trail,trail,09460312-n,09460312-n,True,2.39,0.11
trail,trail,09460312-n,09460312-n,True,2.4,0.11
gallery,gallery,04527648-n,03412058-n,False,2.41,0.12
'gallery',gallery,04527648-n,03412058-n,False,2.4,0.12
hayward gallery,gallery,04527648-n,03412058-n,False,2.5,0.13
veranda,veranda,04527648-n,04527648-n,True,2.42,0.15
cellphone,cellular telephone,02992529-n,02992529-n,True,2.41,0.16
top of cellphone,cellular telephone,02992529-n,02992529-n,True,2.4,0.12
woman on cellphone,cellular telephone,02992529-n,02992529-n,True,2.42,0.14
black cellphone,cellular telephone,02992529-n,02992529-n,True,2.48,0.15
image on cellphone,cellular telephone,02992529-n,02992529-n,True,2.41,0.18
holding cellphone,cellular telephone,02992529-n,02992529-n,True,2.42,0.16
three cellphones,cellular telephone,02992529-n,02992529-n,True,2.44,0.16
earlyish cellphone,cellular telephone,02992529-n,02992529-n,True,2.45,0.12
camera or cellphone,camera,02992529-n,02942699-n,False,2.41,0.19
on her cellphone.,telephone,02992529-n,06272290-n,False,2.4,0.11
her cellphone,desk phone,02992529-n,03179910-n,False,2.4,0.13
flip cellphone,cellular telephone,02992529-n,02992529-n,True,2.42,0.13
toddler's cellphone,toddler,02992529-n,10714465-n,False,2.39,0.13
cellphone.,cellular telephone,02992529-n,02992529-n,True,2.45,0.18
cellphones,cellular telephone,02992529-n,02992529-n,True,2.59,0.19
rim of cellphone,rim,02992529-n,04092305-n,False,2.4,0.13
url,uranyl,06358747-n,15084999-n,False,2.43,0.15
white face mask,whiteface,03314378-n,10778044-n,False,2.41,0.12
black face mask,face mask,03314378-n,03314378-n,True,2.42,0.12
face mask,face mask,03314378-n,03314378-n,True,2.43,0.13
protective face mask,mask,03314378-n,03725035-n,False,2.42,0.14
wearing a face mask,face mask,03314378-n,03314378-n,True,2.42,0.12
urn,urn,04516116-n,04516214-n,False,2.44,0.12
bath towel,bath towel,02808304-n,02808304-n,True,2.41,0.12
pink bath towel,bath towel,02808304-n,02808304-n,True,2.61,0.14
ottoman,Ottoman,09735113-n,09735113-n,True,2.51,0.13
chair and ottoman,chair,09735113-n,03002096-n,False,2.41,0.16
sheriff,sheriff,10589140-n,10589140-n,True,2.6,0.12
softball game,softball,00475787-n,04256891-n,False,2.41,0.12
brand is aquafina.,aqua vitae,06845599-n,07902336-n,False,2.4,0.13
brand of wetsuit,wet suit,06845599-n,04574067-n,False,2.41,0.13
marque,marquee,06845599-n,03723153-n,False,2.39,0.15
name of brand,brand,06845599-n,15101157-n,False,2.48,0.12
blurry brand name,blur,06845599-n,02161758-v,False,2.62,0.11
water has a brand,bottled water,06845599-n,07935737-n,False,2.47,0.11
brand name,brand-name drug,06845599-n,02891566-n,False,2.4,0.11
brand,brand,06845599-n,15101157-n,False,2.41,0.11
wrist pad,wrist pad,04607640-n,04607640-n,True,2.4,0.12
indentations,indentation,13908021-n,06389753-n,False,2.41,0.12
indentation,indentation,13908021-n,06389753-n,False,2.45,0.12
dark indentation,indentation,13908021-n,06389753-n,False,2.41,0.12
mugs.,mug,09921409-n,03797390-n,False,2.41,0.12
white mug,mug,09921409-n,03797390-n,False,2.42,0.12
mug,mug,09921409-n,03797390-n,False,2.43,0.12
gull,gull,09921409-n,02041246-n,False,2.4,0.14
two  mugs,mug,09921409-n,03797390-n,False,2.4,0.12
gulls,gull,09921409-n,02041246-n,False,2.42,0.14
mugs sit,mug,09921409-n,03797390-n,False,2.41,0.12
left mug,mug,09921409-n,03797390-n,False,2.42,0.12
mugs,mug,09921409-n,03797390-n,False,2.41,0.12
sucker,sucker,09921409-n,10672066-n,False,2.41,0.15
green mug,mug,09921409-n,03797390-n,False,2.43,0.12
mug is empty,mug,09921409-n,03797390-n,False,2.42,0.12
black mug,mug,09921409-n,03797390-n,False,2.4,0.11
blue mug,mug,09921409-n,03797390-n,False,2.42,0.12
mug is white,mug,09921409-n,03797390-n,False,2.39,0.11
pouring from mug,mug,09921409-n,03797390-n,False,2.43,0.13
empty mug,mug,09921409-n,03797390-n,False,2.46,0.12
mug.,mug,09921409-n,03797390-n,False,2.4,0.12
handle of mug,mug,09921409-n,03797390-n,False,2.43,0.12
ghost carving,carving,05898171-n,02973558-n,False,2.41,0.12
ghost,ghost,05898171-n,09545976-n,False,2.42,0.12
ghosts,ghost,05898171-n,09545976-n,False,2.4,0.11
baggage claim,baggage claim,02775178-n,02775178-n,True,2.4,0.14
white baggage claim,baggage claim,02775178-n,02775178-n,True,2.42,0.13
tobacco,tobacco,04442831-n,04442831-n,True,2.4,0.16
widow,widow,10780284-n,10780284-n,True,2.4,0.11
widows,widow,10780284-n,10780284-n,True,2.42,0.12
canine,canine,05307091-n,02083346-n,False,2.42,0.13
canine's,canine,05307091-n,05307091-n,True,2.43,0.15
peelings,peeler,11445564-n,10412784-n,False,2.41,0.12
officials,official,10372373-n,10372076-n,False,2.41,0.13
official,official,10372373-n,10372076-n,False,2.43,0.11
military officials,military officer,10372373-n,10317007-n,False,2.42,0.18
official 1,official,10372373-n,10372076-n,False,2.42,0.11
chicken breasts,chicken,14215199-n,07644967-n,False,2.43,0.16
chicken breast,breast,14215199-n,01514431-n,False,2.41,0.2
cassette tape,cassette tape,02979399-n,02979399-n,True,2.4,0.13
antler,antler,01325658-n,01325658-n,True,2.41,0.13
antlers,antler,01325658-n,01325658-n,True,2.42,0.14
striped antlers,antler,01325658-n,01325658-n,True,2.43,0.12
brown  antlers,antler,01325658-n,01325658-n,True,2.42,0.14
woman wearing antler,antler,01325658-n,01325658-n,True,2.44,0.14
keg,keg,13768064-n,03610418-n,False,2.42,0.11
kegs,keg,13768064-n,03610418-n,False,2.41,0.12
water cooler,water cooler,04559166-n,04559166-n,True,2.43,0.12
bus stop in yellow,bus stop,08517676-n,08517676-n,True,2.41,0.12
bus at bus stop.,bus stop,08517676-n,08517676-n,True,2.43,0.14
small bus stop,bus stop,08517676-n,08517676-n,True,2.43,0.14
bus stop,bus stop,08517676-n,08517676-n,True,2.4,0.12
person at bus stop,bus stop,08517676-n,08517676-n,True,2.41,0.14
bus stop is written,bus stop,08517676-n,08517676-n,True,2.41,0.13
bare torso,torso,05549830-n,05549830-n,True,2.39,0.25
torsos,torso,05549830-n,05549830-n,True,2.43,0.25
torso,torso,05549830-n,05549830-n,True,2.41,0.26
lower torso,torso,05549830-n,05549830-n,True,2.42,0.27
diplomats,diplomat,10013927-n,10013927-n,True,2.41,0.11
saddlebag,saddlebag,04124098-n,04124098-n,True,2.41,0.15
saddlebags,saddlebag,04124098-n,04124098-n,True,2.42,0.15
candy apple,candied apple,07600696-n,07600696-n,True,2.39,0.12
eraser,eraser,03294833-n,03294833-n,True,2.43,0.11
erasers,ink eraser,03294833-n,03571853-n,False,2.39,0.11
troopers,trooper,09902611-n,10730542-n,False,2.42,0.12
female trooper,trooper,09902611-n,10730542-n,False,2.41,0.11
trooper,trooper,09902611-n,10730542-n,False,2.4,0.11
male trooper,trooper,09902611-n,10730542-n,False,2.42,0.11
blonde pigtails,pigtail,05259914-n,05259914-n,True,2.4,0.12
pigtails,pigtail,05259914-n,05259914-n,True,2.41,0.11
pigtail,pigtail,05259914-n,05259914-n,True,2.4,0.11
wall unit,wall unit,04549122-n,04549122-n,True,2.41,0.11
two skillets,skillet bread,03400231-n,07685546-n,False,2.41,0.12
skillet,skillet bread,03400231-n,07685546-n,False,2.41,0.13
red skillet,skillet bread,03400231-n,07685546-n,False,2.43,0.12
skillets,skillet bread,03400231-n,07685546-n,False,2.4,0.13
spider web,spider web,04275548-n,04275363-n,False,2.4,0.14
speaker,speaker,10630188-n,10630188-n,True,2.61,0.12
standing speaker,speakerphone,10630188-n,04270371-n,False,2.57,0.11
tall speaker,speaker,10630188-n,10630188-n,True,2.41,0.11
black speaker,Speaker,10630188-n,10631309-n,False,2.54,0.13
many speakers,speakerphone,10630188-n,04270371-n,False,2.61,0.13
right speaker,Speaker,10630188-n,10631309-n,False,2.43,0.11
speaker that is,speaker,10630188-n,10630188-n,True,2.57,0.12
shelf has speaker,shelf,10630188-n,04190052-n,False,2.43,0.21
second speaker,Speaker,10630188-n,10631309-n,False,2.4,0.12
white speaker,Speaker,10630188-n,10631309-n,False,2.41,0.12
left speaker,left,10630188-n,08625462-n,False,2.4,0.11
speakers,speakerphone,10630188-n,04270371-n,False,2.4,0.15
speaker.,speaker,10630188-n,10630188-n,True,2.4,0.14
loud speaker,loudspeaker,10630188-n,03691459-n,False,2.51,0.13
other speaker,speaker,10630188-n,10630188-n,True,2.57,0.12
surround speaker,speakerphone,10630188-n,04270371-n,False,2.41,0.13
all speakers,speakerphone,10630188-n,04270371-n,False,2.53,0.14
recliners,recliner,04062428-n,04062428-n,True,2.43,0.12
recliner,recliner,04062428-n,04062428-n,True,2.41,0.11
child's recliner,recliner,04062428-n,04062428-n,True,2.41,0.14
by recliner,recliner,04062428-n,04062428-n,True,2.42,0.13
party,party,08256968-n,08252602-n,False,2.41,0.13
"word ""party""",party,08256968-n,08252602-n,False,2.55,0.12
http,web site,06665847-n,06359193-n,False,2.61,0.13
joist,joist,03601840-n,03601840-n,True,2.47,0.13
joists,joist,03601840-n,03601840-n,True,2.44,0.13
mosquito net,mosquito net,03788365-n,03788365-n,True,2.4,0.16
white license plate,license plate,03661180-n,03661180-n,True,2.42,0.12
back license plate,license plate,03661180-n,03661180-n,True,2.41,0.13
license plate,license plate,03661180-n,03661180-n,True,2.43,0.12
suv's license plate,license plate,03661180-n,03661180-n,True,2.41,0.12
license plates,license plate,03661180-n,03661180-n,True,2.41,0.11
front license plate,license plate,03661180-n,03661180-n,True,2.42,0.13
blue license plate,license plate,03661180-n,03661180-n,True,2.41,0.12
numberplate,nameplate,03661180-n,03806652-n,False,2.42,0.12
yellow license plate,license plate,03661180-n,03661180-n,True,2.43,0.11
old traditions,old school,05809745-n,08417572-n,False,2.43,0.11
tradition,tradition,05809745-n,05809745-n,True,2.63,0.12
vegetable garden,kitchen garden,03620443-n,03620443-n,True,2.63,0.12
advertiser,advertiser,09773962-n,09773962-n,True,2.61,0.11
two illustrations,illustration,06999233-n,03561345-n,False,2.44,0.11
illustration,illustration,06999233-n,03561345-n,False,2.44,0.12
illustrations,illustration,06999233-n,03561345-n,False,2.44,0.11
parchment,parchment,14975779-n,14975779-n,True,2.4,0.12
riverside,Riverside,09415584-n,09064861-n,False,2.41,0.15
riverbank,riverbank,09415584-n,09415584-n,True,2.59,0.15
riverside dr,Riverside,09415584-n,09064861-n,False,2.5,0.14
privacy covering,privacy,04622932-n,14416089-n,False,2.43,0.12
privacy,privacy,04622932-n,14416089-n,False,2.55,0.12
canter,canter,00288486-n,01959482-v,False,2.49,0.11
