query,closest_label,target_id,result_id,correct,time_sec_candidate_selection,time_sec_disambiguation
oxygen mask,oxygen mask,03868863-n,03868863-n,True,2.73,0
packet,packet,03871628-n,07281099-n,False,2.54,0
paddle,paddle,03873416-n,01947887-v,False,2.55,0
boat paddle,paddle,03873416-n,01947887-v,False,2.75,0
paddlewheel,paddlewheel,03874293-n,03874293-n,True,2.85,0
paddle wheel,paddle,03874293-n,03873699-n,False,2.55,0
padlock,padlock,03874599-n,01342012-v,False,2.52,0
paintbrush,paintbrush,03876231-n,03876231-n,True,2.51,0
pajama,pajama,03877472-n,03877472-n,True,2.49,0
pyjama,pygmy,03877472-n,10496626-n,False,2.54,0
pj's,hajj,03877472-n,05915034-n,False,2.53,0
jammies,jam,03877472-n,01524298-v,False,2.51,0
palace,palace,03877845-n,03878066-n,False,2.76,0
panpipe,panpipe,03884397-n,03884397-n,True,2.5,0
pandean pipe,panpipe,03884397-n,03884397-n,True,2.58,0
syrinx,syrinx,03884397-n,02511633-n,False,2.5,0
paper towel,paper towel,03887697-n,03887697-n,True,2.54,0
parachute,parachute,03888257-n,03888257-n,True,2.52,0
chute,chute,03888257-n,01968275-v,False,2.57,0
parallel bars,parallel bars,03888605-n,03888605-n,True,2.53,0
bars,bar,03888605-n,01342910-v,False,2.53,0
park bench,park bench,03891251-n,03891251-n,True,2.54,0
parking meter,parking meter,03891332-n,03891332-n,True,2.53,0
passenger car,passenger car,03895866-n,03895866-n,True,2.56,0
coach,coach,03895866-n,01931262-v,False,2.7,0
carriage,carriage,03895866-n,02969010-n,False,2.57,0
patio,patio,03899768-n,03899768-n,True,2.55,0
terrace,terrace,03899768-n,02226380-v,False,2.55,0
pay-phone,pay-phone,03902125-n,03902125-n,True,2.55,0
pay-station,station,03902125-n,01088923-v,False,2.55,0
pedestal,pedestal,03903868-n,03903868-n,True,2.55,0
plinth,plaiter,03903868-n,10438042-n,False,2.56,0
footstall,foot,03903868-n,01906322-v,False,2.62,0
pencil box,pencil box,03908618-n,03908618-n,True,2.54,0
pencil case,pencil,03908618-n,01688604-v,False,2.53,0
pencil sharpener,pencil sharpener,03908714-n,03908714-n,True,2.58,0
perfume,perfume,03916031-n,00043480-v,False,2.53,0
essence,essence,03916031-n,15110096-n,False,2.52,0
Petri dish,Petri dish,03920288-n,03920288-n,True,2.59,0
photocopier,photocopier,03924679-n,03924679-n,True,2.55,0
pick,pick,03929660-n,00676450-v,False,2.52,0
plectrum,plop,03929660-n,01977421-v,False,2.52,0
plectron,plastron,03929660-n,03959123-n,False,2.5,0
pickelhaube,pickelhaube,03929855-n,03929855-n,True,2.54,0
picket fence,picket fence,03930313-n,03930313-n,True,2.52,0
paling,palingenetic,03930313-n,02687434-a,False,2.65,0
pickup,pickup,03930630-n,03930777-n,False,2.53,0
pickup truck,pickup,03930630-n,03930630-n,True,2.51,0
pier,pier,03933933-n,03934042-n,False,2.55,0
piggy bank,piggy bank,03935335-n,03935335-n,True,2.62,0
penny bank,pennyworth,03935335-n,13661163-n,False,2.87,0
pill bottle,pill bottle,03937543-n,03937543-n,True,2.54,0
pillow,pillow,03938244-n,03938244-n,True,2.75,0
ping-pong ball,ping-pong ball,03942813-n,03942813-n,True,2.6,0
pinwheel,pinwheel,03944341-n,03944341-n,True,2.52,0
pirate,pirate,03947888-n,02277897-v,False,2.55,0
pirate ship,pirate,03947888-n,03947888-n,True,2.65,0
pitcher,pitcher,03950228-n,10435988-n,False,2.55,0
ewer,hewer,03950228-n,10174148-n,False,2.55,0
plane,plane,03954731-n,13941806-n,False,2.53,0
carpenter's plane,plane,03954731-n,01307389-v,False,2.59,0
woodworking plane,plane,03954731-n,03955296-n,False,2.66,0
planetarium,planetarium,03956157-n,03955809-n,False,2.52,0
plastic bag,plastic bag,03958227-n,03958227-n,True,2.54,0
plate rack,plate rack,03961711-n,03961711-n,True,2.52,0
plow,plow,03967562-n,03967562-n,True,2.59,0
plough,plow,03967562-n,03967562-n,True,2.74,0
plunger,plunger,03970156-n,03970156-n,True,2.65,0
plumber's helper,plumber,03970156-n,10443032-n,False,2.58,0
Polaroid camera,Polaroid camera,03976467-n,03976467-n,True,2.53,0
Polaroid Land camera,Polaroid camera,03976467-n,03976467-n,True,2.5,0
pole,pole,03976657-n,01218652-v,False,2.55,0
police van,police van,03977966-n,03977966-n,True,2.75,0
police wagon,wagon,03977966-n,04543158-n,False,2.55,0
paddy wagon,paddy,03977966-n,07804900-n,False,2.55,0
patrol wagon,patrol,03977966-n,02454939-v,False,2.52,0
wagon,wagon,03977966-n,04543158-n,False,2.55,0
black Maria,mariachi,03977966-n,08250409-n,False,2.5,0
poncho,poncho,03980874-n,03980874-n,True,2.54,0
pool table,pool table,03982430-n,03982430-n,True,2.52,0
billiard table,billiards,03982430-n,00499924-n,False,2.52,0
snooker table,snooker,03982430-n,00501304-n,False,2.48,0
pop bottle,pop bottle,03983396-n,03983396-n,True,2.54,0
soda bottle,soda can,03983396-n,04255586-n,False,2.52,0
pot,pot,03991062-n,13769033-n,False,2.53,0
flowerpot,flower,03991062-n,11669921-n,False,2.51,0
potter's wheel,potter's wheel,03992509-n,03992509-n,True,2.52,0
power drill,power drill,03995372-n,03995372-n,True,2.53,0
prayer rug,prayer rug,03998194-n,03998194-n,True,2.53,0
prayer mat,prayer rug,03998194-n,03998194-n,True,2.53,0
printer,printer,04004767-n,04004475-n,False,2.51,0
prison,prison,04005630-n,13937284-n,False,2.51,0
prison house,death house,04005630-n,03166809-n,False,2.56,0
projectile,projectile,04008634-n,00809622-s,False,2.52,0
missile,missile,04008634-n,03773504-n,False,2.54,0
projector,projector,04009552-n,04009552-n,True,2.72,0
puck,Puck,04019541-n,09541809-n,False,2.67,0
hockey puck,puck,04019541-n,04019541-n,True,2.56,0
punching bag,punching bag,04023962-n,10492727-n,False,2.51,0
punch bag,punching bag,04023962-n,10492727-n,False,2.53,0
punching ball,ball,04023962-n,02778669-n,False,2.53,0
punchball,punch,04023962-n,00134780-n,False,2.53,0
purse,purse,04026417-n,13413159-n,False,2.52,0
quill,quill,04033901-n,02468617-n,False,2.53,0
quill pen,quill,04033901-n,04033901-n,True,2.54,0
quilt,quilt,04033995-n,01667304-v,False,2.53,0
comforter,comforter,04033995-n,03075768-n,False,2.54,0
comfort,comforts,04033995-n,13366137-n,False,2.54,0
puff,puff,04033995-n,01199009-v,False,2.54,0
racer,racer,04037443-n,04037443-n,True,2.55,0
race car,automobile race,04037443-n,07458892-n,False,2.53,0
racing car,automobile race,04037443-n,07458892-n,False,2.56,0
racket,racket,04039381-n,01408633-v,False,2.52,0
racquet,racquetball,04039381-n,04039742-n,False,2.52,0
radiator,radiator,04040759-n,09403211-n,False,2.54,0
radio,radio,04041544-n,01007495-v,False,2.55,0
wireless,wireless,04041544-n,02569030-a,False,2.52,0
radio telescope,radio telescope,04044716-n,04044716-n,True,2.54,0
radio reflector,reflector,04044716-n,04069276-n,False,2.51,0
rain barrel,rain barrel,04049303-n,04049303-n,True,2.52,0
recreational vehicle,recreational vehicle,04065272-n,04065272-n,True,2.54,0
RV,van,04065272-n,04520382-n,False,2.5,0
R.V.,V sign,04065272-n,07274197-n,False,3.04,0
reel,reel,04067472-n,01523105-v,False,2.53,0
reflex camera,reflex camera,04069434-n,04069434-n,True,2.52,0
refrigerator,refrigerator,04070727-n,04070727-n,True,2.53,0
icebox,ice cube,04070727-n,03557141-n,False,2.51,0
remote control,remote control,04074963-n,04074963-n,True,2.51,0
remote,remotely,04074963-n,00440845-r,False,2.49,0
restaurant,restaurant,04081281-n,04081281-n,True,2.52,0
eating house,eat in,04081281-n,01167537-v,False,2.54,0
eating place,eat in,04081281-n,01167537-v,False,2.7,0
eatery,eater,04081281-n,07708260-n,False,2.67,0
revolver,revolver,04086273-n,04086273-n,True,2.77,0
six-gun,six-pointed,04086273-n,01811277-s,False,2.56,0
six-shooter,shooter,04086273-n,10591678-n,False,2.52,0
rifle,rifle,04090263-n,04090263-n,True,2.53,0
rocking chair,rocking chair,04099969-n,04099969-n,True,2.52,0
rocker,rocker,04099969-n,10535881-n,False,2.54,0
rotisserie,rotisserie,04111531-n,04111414-n,False,2.53,0
rubber eraser,rubber eraser,04116512-n,04116512-n,True,2.52,0
rubber,rubber,04116512-n,01129021-s,False,2.51,0
pencil eraser,ink eraser,04116512-n,03571853-n,False,2.5,0
rugby ball,rugby ball,04118538-n,04118538-n,True,2.52,0
rule,rule,04118776-n,00715868-v,False,2.52,0
ruler,ruler,04118776-n,10541229-n,False,2.51,0
running shoe,running shoe,04120489-n,04120489-n,True,2.6,0
safe,safe,04125021-n,02057829-a,False,2.58,0
safety pin,safety pin,04127249-n,04127249-n,True,2.51,0
saltshaker,saltshaker,04131690-n,04131690-n,True,2.52,0
salt shaker,saltshaker,04131690-n,04131690-n,True,2.54,0
sandal,sandal,04133789-n,04133789-n,True,2.51,0
sarong,sarong,04136333-n,04136333-n,True,2.53,0
sax,sax,04141076-n,04141076-n,True,2.53,0
saxophone,Sax,04141076-n,11283158-n,False,2.51,0
scabbard,scabbard,04141327-n,04141327-n,True,2.5,0
scale,scale,04141975-n,13816862-n,False,2.52,0
weighing machine,weigh,04141975-n,02704818-v,False,2.51,0
school bus,school bus,04146614-n,04146614-n,True,2.52,0
schooner,schooner,04147183-n,04147183-n,True,2.51,0
scoreboard,scoreboard,04149813-n,04149813-n,True,2.63,0
screen,screen,04152593-n,02139883-v,False,2.52,0
CRT screen,screen,04152593-n,04152593-n,True,2.53,0
screw,screw,04153751-n,01353169-v,False,2.51,0
screwdriver,screwdriver,04154565-n,04154565-n,True,2.51,0
seat belt,seat belt,04162706-n,04162706-n,True,2.51,0
seatbelt,seat belt,04162706-n,04162706-n,True,2.5,0
sewing machine,sewing machine,04179913-n,04179913-n,True,2.52,0
shield,shield,04192698-n,04192698-n,True,2.53,0
buckler,buckle,04192698-n,01548290-v,False,2.55,0
shoe shop,shoe shop,04200800-n,04200800-n,True,2.71,0
shoe-shop,shoe shop,04200800-n,04200800-n,True,2.58,0
shoe store,shoe shop,04200800-n,04200800-n,True,2.55,0
shoji,shoji,04201297-n,04201297-n,True,2.54,0
shopping basket,shopping basket,04204238-n,04204238-n,True,2.56,0
shopping cart,shopping cart,04204347-n,04204347-n,True,2.51,0
shovel,shovel,04208210-n,01312810-v,False,2.53,0
shower cap,shower cap,04209133-n,04209133-n,True,2.54,0
shower curtain,shower curtain,04209239-n,04209239-n,True,2.51,0
ski,skiing,04228054-n,00440747-n,False,2.63,0
ski mask,ski mask,04229816-n,04229816-n,True,2.55,0
sleeping bag,sleeping bag,04235860-n,04235860-n,True,2.52,0
slide rule,slide rule,04238763-n,04238763-n,True,2.48,0
slipstick,slip,04238763-n,04240327-n,False,3.25,0
sliding door,sliding door,04239074-n,04239074-n,True,2.92,0
slot,slot,04243546-n,14579623-n,False,2.86,0
one-armed bandit,bandit,04243546-n,09837088-n,False,2.53,0
snorkel,snorkel,04251144-n,01963795-v,False,2.53,0
snowmobile,snowmobile,04252077-n,01957273-v,False,2.51,0
snowplow,snowplow,04252225-n,04252225-n,True,2.53,0
snowplough,snowplow,04252225-n,04252225-n,True,2.55,0
soap dispenser,soap dispenser,04254120-n,04254120-n,True,2.51,0
soccer ball,soccer ball,04254680-n,04254680-n,True,2.54,0
sock,athletic sock,04254777-n,02752496-n,False,2.54,0
solar dish,solar dish,04258138-n,04258138-n,True,2.52,0
solar collector,planetarium,04258138-n,03955809-n,False,2.69,0
solar furnace,solar heater,04258138-n,04258333-n,False,2.53,0
sombrero,Sombrero,04259630-n,08988333-n,False,2.53,0
soup bowl,soup bowl,04263257-n,04263257-n,True,2.54,0
space bar,space bar,04264628-n,04264628-n,True,2.52,0
space heater,space heater,04265275-n,04265275-n,True,2.57,0
space shuttle,space shuttle,04266014-n,04266014-n,True,2.52,0
spatula,spatula,04270147-n,04270147-n,True,2.54,0
speedboat,speedboat,04273569-n,04273569-n,True,2.53,0
spider web,spider web,04275548-n,04275363-n,False,2.54,0
spider's web,spider web,04275548-n,04275363-n,False,2.52,0
spindle,spindle,04277352-n,04277493-n,False,2.53,0
sports car,sports car,04285008-n,04285008-n,True,2.53,0
sport car,sports car,04285008-n,04285008-n,True,2.53,0
spotlight,spotlight,04286575-n,00292368-v,False,2.54,0
spot,spot,04286575-n,01531998-v,False,2.51,0
stage,stage,04296562-n,01648126-v,False,2.63,0
steam locomotive,steam locomotive,04310018-n,04310018-n,True,2.52,0
steel arch bridge,steel arch bridge,04311004-n,04311004-n,True,2.53,0
steel drum,steel drum,04311174-n,04311174-n,True,2.54,0
stethoscope,stethoscope,04317175-n,04317175-n,True,2.51,0
stole,steal,04325704-n,02321757-v,False,2.52,0
stone wall,stone wall,04326547-n,04326547-n,True,2.53,0
stopwatch,stopwatch,04328186-n,04328186-n,True,2.5,0
stop watch,watch,04328186-n,02150948-v,False,2.55,0
stove,stove,04330267-n,04330267-n,True,2.52,0
strainer,strainer,04332243-n,04332243-n,True,2.53,0
streetcar,streetcar,04335435-n,04335435-n,True,2.51,0
tram,tram,04335435-n,01945183-v,False,2.54,0
tramcar,tramcar,04335435-n,04468847-n,False,2.52,0
trolley,trolley line,04335435-n,04487268-n,False,2.52,0
trolley car,trolleybus,04335435-n,04487081-n,False,2.52,0
stretcher,stretcher,04336792-n,04336996-n,False,2.54,0
studio couch,studio couch,04344873-n,04344873-n,True,2.52,0
day bed,bed,04344873-n,01500082-v,False,2.56,0
stupa,stupa,04346328-n,04346328-n,True,2.58,0
tope,top,04346328-n,01321509-v,False,2.73,0
submarine,submarine,04347754-n,04347754-n,True,2.74,0
pigboat,pigfish,04347754-n,02608284-n,False,2.67,0
sub,subkingdom,04347754-n,07940865-n,False,2.57,0
U-boat,boat train,04347754-n,02859729-n,False,2.61,0
suit,suiting,04350905-n,04351699-n,False,2.69,0
suit of clothes,suit,04350905-n,04350905-n,True,2.52,0
sundial,sundial,04355338-n,04355338-n,True,2.5,0
sunglass,sunglass,04355933-n,04355933-n,True,2.5,0
sunglasses,sunglasses,04356056-n,04356056-n,True,2.65,0
dark glasses,sunglasses,04356056-n,04356056-n,True,2.59,0
shades,shades of,04356056-n,05814019-n,False,2.52,0
sunscreen,sunscreen,04357314-n,04357314-n,True,2.58,0
sunblock,sun,04357314-n,00104147-v,False,2.58,0
sun blocker,sundowner,04357314-n,07913081-n,False,2.52,0
suspension bridge,suspension bridge,04366367-n,04366367-n,True,2.55,0
swab,swab,04367480-n,04367746-n,False,2.59,0
swob,swash,04367480-n,02089082-v,False,2.52,0
mop,mop handle,04367480-n,03785142-n,False,2.52,0
sweatshirt,sweatshirt,04370456-n,04370456-n,True,2.52,0
swimming trunks,swimming trunks,04371430-n,04371430-n,True,2.57,0
bathing trunks,swimming trunks,04371430-n,04371430-n,True,2.52,0
swing,swing,04371774-n,02615140-v,False,2.53,0
switch,switch,04372370-n,00380159-v,False,2.51,0
electric switch,switch,04372370-n,00196084-n,False,2.51,0
electrical switch,switch,04372370-n,04372370-n,True,2.6,0
syringe,syringe,04376876-n,04376876-n,True,2.53,0
table lamp,table lamp,04380533-n,04380533-n,True,2.56,0
tank,tank,04389033-n,00185348-v,False,2.57,0
army tank,tank,04389033-n,04389033-n,True,2.57,0
armored combat vehicle,armored car,04389033-n,02739889-n,False,2.55,0
armoured combat vehicle,armored car,04389033-n,02739889-n,False,2.52,0
tape player,tape player,04392985-n,04392985-n,True,2.52,0
teapot,teapot,04398044-n,04398044-n,True,2.57,0
teddy,teddy,04399382-n,04399382-n,True,2.53,0
teddy bear,teddy,04399382-n,04399382-n,True,2.52,0
television,television,04404412-n,04404412-n,True,2.49,0
television system,television,04404412-n,04404412-n,True,2.53,0
tennis ball,tennis ball,04409515-n,04409515-n,True,2.47,0
thatch,thatch,04417672-n,01233838-v,False,2.79,0
thatched roof,thatch,04417672-n,04417672-n,True,2.57,0
theater curtain,theater curtain,04418357-n,04418357-n,True,2.52,0
theatre curtain,theater curtain,04418357-n,04418357-n,True,2.53,0
thimble,thimble,04423845-n,13770829-n,False,2.51,0
thresher,thresher,04428191-n,04428191-n,True,2.57,0
thrasher,thrasher,04428191-n,01587834-n,False,2.51,0
threshing machine,thresher,04428191-n,04428191-n,True,2.51,0
throne,throne,04429376-n,02564546-v,False,2.52,0
tile roof,tile roof,04435653-n,04435653-n,True,2.6,0
toaster,toaster,04442312-n,04442312-n,True,2.58,0
tobacco shop,tobacco shop,04443257-n,04443257-n,True,2.53,0
tobacconist shop,tobacco shop,04443257-n,04443257-n,True,2.52,0
tobacconist,tobacconist,04443257-n,10713923-n,False,2.54,0
toilet seat,toilet seat,04447861-n,04447861-n,True,2.5,0
torch,torch,04456115-n,04456115-n,True,2.64,0
totem pole,totem pole,04458633-n,04458633-n,True,2.6,0
tow truck,tow truck,04461696-n,04461696-n,True,2.53,0
tow car,tow,04461696-n,00115292-n,False,2.58,0
wrecker,wrecker,04461696-n,10792856-n,False,2.5,0
toyshop,toyshop,04462240-n,04462240-n,True,2.54,0
tractor,tractor,04465501-n,04465501-n,True,2.54,0
trailer truck,trailer truck,04467665-n,04467665-n,True,2.55,0
tractor trailer,trailer,04467665-n,04467307-n,False,2.51,0
trucking rig,trucking company,04467665-n,08004210-n,False,2.54,0
rig,rig,04467665-n,04091097-n,False,2.53,0
articulated lorry,lorry,04467665-n,03690473-n,False,2.51,0
semi,semiformal,04467665-n,01043746-s,False,2.59,0
tray,tray,04476259-n,04476259-n,True,2.72,0
trench coat,trench coat,04479046-n,04479046-n,True,2.55,0
tricycle,tricycle,04482393-n,04482393-n,True,2.52,0
trike,tricycle,04482393-n,04482393-n,True,2.51,0
velocipede,velocipede,04482393-n,04524716-n,False,2.52,0
trimaran,trimaran,04483307-n,04483307-n,True,2.55,0
tripod,tripod,04485082-n,04485082-n,True,2.54,0
triumphal arch,triumphal arch,04486054-n,04486054-n,True,2.51,0
trolleybus,trolleybus,04487081-n,04487081-n,True,2.54,0
trolley coach,coach,04487081-n,03055670-n,False,2.51,0
trackless trolley,trolley line,04487081-n,04487268-n,False,2.51,0
trombone,trombone,04487394-n,04487394-n,True,2.55,0
tub,tub,04493381-n,13770926-n,False,2.58,0
vat,VAT,04493381-n,13316722-n,False,2.55,0
turnstile,turnstile,04501370-n,04501370-n,True,2.6,0
typewriter keyboard,typewriter keyboard,04505470-n,04505470-n,True,2.48,0
umbrella,umbrella,04507155-n,04507155-n,True,2.54,0
unicycle,unicycle,04509417-n,01935846-v,False,2.53,0
monocycle,monocline,04509417-n,09357447-n,False,2.7,0
upright,uprightly,04515003-n,00490798-r,False,3.02,0
upright piano,upright,04515003-n,04515003-n,True,2.52,0
vacuum,vacuum,04517823-n,01244853-v,False,2.54,0
vacuum cleaner,vacuum,04517823-n,01244853-v,False,2.53,0
vase,vase,04522168-n,04522168-n,True,2.54,0
vault,vault,04523525-n,04523690-n,False,2.52,0
velvet,velvet,04525038-n,01155206-s,False,2.54,0
vending machine,vending machine,04525305-n,04525305-n,True,2.53,0
vestment,vestment,04532106-n,04532106-n,True,2.52,0
viaduct,viaduct,04532670-n,04532670-n,True,2.5,0
violin,violinist,04536866-n,10754578-n,False,2.57,0
fiddle,fiddle,04536866-n,01733667-v,False,2.5,0
volleyball,volleyball,04540053-n,00480211-n,False,2.54,0
waffle iron,waffle iron,04542943-n,04542943-n,True,2.53,0
wall clock,wall clock,04548280-n,04548280-n,True,2.54,0
wallet,wallet,04548362-n,04548362-n,True,2.53,0
billfold,bill,04548362-n,02838958-n,False,2.55,0
notecase,note,04548362-n,01020934-v,False,2.5,0
pocketbook,pocketbook,04548362-n,03973170-n,False,2.52,0
wardrobe,wardrobe,04550184-n,04550546-n,False,2.51,0
closet,closet,04550184-n,03049457-n,False,2.57,0
press,press,04550184-n,02722782-v,False,2.56,0
warplane,warplane,04552348-n,04552348-n,True,2.6,0
military plane,reconnaissance plane,04552348-n,04062644-n,False,2.53,0
washbasin,washbasin,04553703-n,04553920-n,False,2.52,0
handbasin,handed,04553703-n,02027704-a,False,2.54,0
washbowl,wash,04553703-n,04553245-n,False,2.53,0
lavabo,Lavatera,04553703-n,12182414-n,False,2.52,0
wash-hand basin,washbasin,04553703-n,04553703-n,True,2.54,0
washer,washer,04554684-n,10768903-n,False,2.53,0
automatic washer,washer,04554684-n,04554684-n,True,2.51,0
washing machine,machine wash,04554684-n,01537114-v,False,2.51,0
water bottle,water bottle,04557648-n,04557648-n,True,2.5,0
water jug,water jug,04560804-n,04560804-n,True,2.51,0
water tower,water tower,04562935-n,04562935-n,True,2.54,0
whiskey jug,whiskey jug,04579145-n,04579145-n,True,2.54,0
whistle,whistle,04579432-n,02183626-v,False,2.52,0
wig,wigged,04584207-n,02564546-a,False,2.55,0
window screen,window screen,04589890-n,04589890-n,True,2.52,0
window shade,window shade,04590129-n,04590129-n,True,2.54,0
Windsor tie,Windsor tie,04591157-n,04591157-n,True,2.54,0
wine bottle,wine bottle,04591713-n,04591713-n,True,2.52,0
wing,wing,04592741-n,07648549-n,False,2.52,0
wok,wok,04596742-n,04596742-n,True,2.53,0
wooden spoon,wooden spoon,04597913-n,04597913-n,True,2.53,0
wool,wool,04599235-n,04599235-n,True,2.64,0
woolen,woolen,04599235-n,03130689-a,False,2.54,0
woollen,woolen,04599235-n,03130689-a,False,2.56,0
worm fence,worm fence,04604644-n,04604644-n,True,2.53,0
snake fence,fence,04604644-n,01146918-v,False,2.52,0
snake-rail fence,rail fence,04604644-n,04046974-n,False,2.51,0
Virginia fence,fence,04604644-n,03327234-n,False,2.53,0
wreck,wreck,04606251-n,14423870-n,False,2.52,0
yawl,yawl,04612504-n,04612373-n,False,2.54,0
yurt,yurt,04613696-n,04613696-n,True,2.54,0
web site,web site,06359193-n,06359193-n,True,2.55,0
website,web site,06359193-n,06359193-n,True,2.54,0
internet site,web site,06359193-n,06359193-n,True,2.55,0
site,on-site,06359193-n,01637454-a,False,2.52,0
comic book,comic book,06596364-n,06596364-n,True,2.53,0
crossword puzzle,crossword puzzle,06785654-n,06785654-n,True,2.53,0
crossword,crossword puzzle,06785654-n,06785654-n,True,2.52,0
street sign,street sign,06794110-n,06794110-n,True,2.52,0
traffic light,traffic light,06874185-n,06874185-n,True,2.52,0
traffic signal,signalize,06874185-n,02296984-v,False,2.52,0
stoplight,stoplight,06874185-n,07265990-n,False,2.5,0
book jacket,book jacket,07248320-n,07248320-n,True,2.5,0
dust cover,dust cover,07248320-n,03258456-n,False,2.53,0
dust jacket,dust,07248320-n,14839846-n,False,2.55,0
dust wrapper,dustcloth,07248320-n,03258330-n,False,2.56,0
menu,menu,07565083-n,06493392-n,False,2.53,0
plate,plate,07579787-n,07579787-n,True,2.53,0
guacamole,guacamole,07583066-n,07583066-n,True,2.52,0
consomme,consomme,07584110-n,07584110-n,True,2.52,0
hot pot,hot pot,07590611-n,07590611-n,True,2.5,0
hotpot,hot pot,07590611-n,07590611-n,True,2.54,0
trifle,trifle,07613480-n,07613480-n,True,2.51,0
ice cream,ice cream,07614500-n,07614500-n,True,2.52,0
icecream,ice,07614500-n,07614198-n,False,2.52,0
ice lolly,ice lolly,07615774-n,07615774-n,True,2.54,0
lolly,ice lolly,07615774-n,07615774-n,True,2.52,0
lollipop,lollipop,07615774-n,07607605-n,False,2.52,0
popsicle,pop,07615774-n,00427394-r,False,2.51,0
French loaf,French loaf,07684084-n,07684084-n,True,2.54,0
bagel,bagel,07693725-n,07693725-n,True,2.55,0
beigel,beige,07693725-n,04973291-n,False,2.56,0
pretzel,pretzel,07695742-n,07695742-n,True,2.56,0
cheeseburger,cheeseburger,07697313-n,07697313-n,True,2.54,0
hotdog,hotdog,07697537-n,10187710-n,False,2.52,0
hot dog,hotdog,07697537-n,10187710-n,False,2.5,0
red hot,red-hot,07697537-n,01249768-s,False,2.54,0
mashed potato,mashed potato,07711569-n,07711569-n,True,2.53,0
head cabbage,head cabbage,07714571-n,07714571-n,True,2.54,0
broccoli,broccoli,07714990-n,11876803-n,False,2.52,0
cauliflower,cauliflower,07715103-n,11876634-n,False,2.53,0
zucchini,zucchini,07716358-n,12159804-n,False,2.54,0
courgette,couverture,07716358-n,07603930-n,False,2.5,0
spaghetti squash,spaghetti squash,07716906-n,12160303-n,False,2.54,0
acorn squash,acorn squash,07717410-n,07717410-n,True,2.53,0
butternut squash,butternut squash,07717556-n,07717556-n,True,2.53,0
cucumber,cucumber,07718472-n,07718472-n,True,2.52,0
cuke,curdle,07718472-n,00457770-v,False,2.54,0
artichoke,artichoke,07718747-n,07718747-n,True,2.54,0
globe artichoke,artichoke,07718747-n,07718747-n,True,2.52,0
bell pepper,bell pepper,07720875-n,07720875-n,True,2.54,0
cardoon,cardoon,07730033-n,07730033-n,True,2.55,0
mushroom,mushroom,07734744-n,00231445-v,False,2.53,0
Granny Smith,Granny Smith,07742313-n,07742313-n,True,2.55,0
strawberry,strawberry,07745940-n,07745940-n,True,2.49,0
orange,orange,07747607-n,14991210-n,False,2.53,0
lemon,lemon,07749582-n,07749582-n,True,2.51,0
fig,fig,07753113-n,07753113-n,True,2.54,0
pineapple,pineapple,07753275-n,07753275-n,True,2.54,0
ananas,Ananas,07753275-n,12607198-n,False,2.54,0
banana,banana,07753592-n,07753592-n,True,2.59,0
jackfruit,jackfruit,07754684-n,07754684-n,True,2.55,0
jak,Jap,07754684-n,09718652-n,False,2.56,0
jack,jack,07754684-n,01219544-v,False,2.54,0
custard apple,custard apple,07760859-n,11693981-n,False,2.53,0
pomegranate,pomegranate,07768694-n,12345280-n,False,2.53,0
hay,hay,07802026-n,00585405-v,False,2.55,0
carbonara,carbonara,07831146-n,07831146-n,True,2.54,0
chocolate sauce,chocolate sauce,07836838-n,07836838-n,True,2.51,0
chocolate syrup,syrup,07836838-n,07859583-n,False,2.46,0
dough,dough,07860988-n,07860988-n,True,2.53,0
meat loaf,meat loaf,07871810-n,07871810-n,True,2.51,0
meatloaf,meat loaf,07871810-n,07871810-n,True,2.49,0
pizza,pizza,07873807-n,07873807-n,True,2.51,0
pizza pie,pizza,07873807-n,07873807-n,True,2.64,0
potpie,potpie,07875152-n,07875152-n,True,2.51,0
burrito,burrito,07880968-n,07880968-n,True,2.52,0
red wine,wine-red,07892512-n,00385651-s,False,2.5,0
espresso,espresso,07920052-n,07920052-n,True,2.51,0
cup,cup,07930864-n,00189062-v,False,2.52,0
eggnog,eggnog,07932039-n,07932039-n,True,2.54,0
alp,alp,09193705-n,09193705-n,True,2.5,0
bubble,bubble,09229709-n,00519229-v,False,2.6,0
cliff,cliff,09246464-n,09246464-n,True,2.54,0
drop,drop,09246464-n,00327366-n,False,2.67,0
drop-off,drop off,09246464-n,00152887-v,False,2.62,0
coral reef,reef,09256479-n,09406793-n,False,2.54,0
geyser,geyser,09288635-n,09288635-n,True,2.52,0
lakeside,lakeside,09332890-n,09332890-n,True,2.5,0
lakeshore,lakeside,09332890-n,09332890-n,True,2.54,0
promontory,promontory,09399592-n,09399592-n,True,2.52,0
headland,northland,09399592-n,08562990-n,False,2.53,0
head,head,09399592-n,08664184-n,False,2.53,0
foreland,foreland,09399592-n,09283767-n,False,2.62,0
sandbar,sandbar,09421951-n,09421951-n,True,2.53,0
sand bar,sandbar,09421951-n,09421951-n,True,2.54,0
seashore,seashore,09428293-n,09428293-n,True,2.53,0
coast,coast,09428293-n,05934029-n,False,2.55,0
seacoast,seared,09428293-n,00618584-s,False,2.53,0
sea-coast,Atlantic Coast,09428293-n,09210236-n,False,2.53,0
valley,valley,09468604-n,09468604-n,True,2.56,0
vale,Valenciennes,09468604-n,08938478-n,False,2.53,0
volcano,volcano,09472597-n,09472597-n,True,2.51,0
ballplayer,ballplayer,09835506-n,09835506-n,True,2.54,0
baseball player,ballplayer,09835506-n,09835506-n,True,2.53,0
